,Link,Company,Location,Title,Date
2511,https://seedfund.nsf.gov/awardees/history/details/?company=plumb-pharmaceuticals-llc,"Plumb Pharmaceuticals, LLC","Madison, WI","SBIR Phase I: Refining a 3-month release buprenorphine, advancing a drug delivery platform",06/26/2018
2512,https://seedfund.nsf.gov/awardees/history/details/?company=appia-llc,Appia LLC,"Akron, OH",SBIR Phase I: Development of a Novel Rubber Recycling Process Not Involving Devulcanization,06/25/2018
2513,https://seedfund.nsf.gov/awardees/history/details/?company=avium-llc,"Avium, LLC","Lawrence, KS",STTR Phase I: Dual-pH Water Splitting Device Comprising Earth-Abundant Electrocatalysts,06/25/2018
2514,https://seedfund.nsf.gov/awardees/history/details/?company=baseload-renewables-inc,"Baseload Renewables, Inc.","Cambridge, MA",SBIR Phase I: Air-breathing electrochemical devices for long-duration grid-scale energy storage,06/25/2018
2515,https://seedfund.nsf.gov/awardees/history/details/?company=drakeford-scott--associates,DRAKEFORD SCOTT & ASSOCIATES,"Durham, NC",SBIR Phase I: Online curriculum for creating purpose-driven Start-ups,06/25/2018
2516,https://seedfund.nsf.gov/awardees/history/details/?company=eden-geopower-inc,"EDEN GEOPOWER, INC.","Somerville, MA",SBIR Phase I: Directional Permeability Enhancement Using Electric Well Treatment,06/25/2018
2517,https://seedfund.nsf.gov/awardees/history/details/?company=funxion-wear,Funxion Wear,"Raleigh, NC",SBIR Phase I: Direct-write Printed Electronics on Textiles,06/25/2018
2518,https://seedfund.nsf.gov/awardees/history/details/?company=genetic-intelligence,GENETIC INTELLIGENCE,"New York, NY",SBIR Phase I: Platform to Elucidate the Causal Mutations Behind Human Inherited Diseases,06/25/2018
2519,https://seedfund.nsf.gov/awardees/history/details/?company=ilans-inc,"ILANS, Inc.","Ann Arbor, MI",SBIR Phase I: SeeingBus: Improving Public Transportation Services for the Blind,06/25/2018
2520,https://seedfund.nsf.gov/awardees/history/details/?company=insera-therapeutics-inc,Insera Therapeutics Inc.,"Sacramento, CA",SBIR Phase I: Development of a textile-based retrievable stent for stroke that can be personalized to a patient's clot burden and retrieve long clots using torsion.,06/25/2018
2521,https://seedfund.nsf.gov/awardees/history/details/?company=omnivis-llc,Omnivis LLC,"South San Francisco, CA",SBIR Phase I: A Rapid Portable Biosensor for Field Detection of Vibrio Cholerae in Environmental Water Sources,06/25/2018
2522,https://seedfund.nsf.gov/awardees/history/details/?company=space-foundry-inc,Space Foundry Inc,"Sunnyvale, CA",SBIR Phase I: Direct Write Printing of Metals by In-Situ Plasma Jetting for Flexible Hybrid Electronics,06/25/2018
2523,https://seedfund.nsf.gov/awardees/history/details/?company=sumatra-biorenewables-llc,Sumatra Biorenewables LLC,"Ames, IA",SBIR Phase I: Bio-Advantaged Monomers for the Production of Function-Tailorable Polyamides,06/25/2018
2524,https://seedfund.nsf.gov/awardees/history/details/?company=verifax-corporation,VeriFax Corporation,"Boulder, CO",SBIR Phase I: SBIR Phase I:Autonomous Balance-Enhanced Insert for Footwear,06/25/2018
2525,https://seedfund.nsf.gov/awardees/history/details/?company=vmt-inc,"VMT, Inc.","Newark, DE",SBIR Phase I: Determination of complex outcome measures using narrative clinical data to enable observational trials,06/25/2018
2526,https://seedfund.nsf.gov/awardees/history/details/?company=xonotiv-llc,Xonotiv LLC,"Auburn, WA","SBIR Phase I: A novel clutch mechanism for a more intuitive, stable prosthetic knee",06/25/2018
2527,https://seedfund.nsf.gov/awardees/history/details/?company=4thphase-inc,4th-Phase Inc.,"Seattle, WA",SBIR Phase I: 4th-Phase Water Technology,06/21/2018
2528,https://seedfund.nsf.gov/awardees/history/details/?company=microlam-inc,"MICRO-LAM, INC.","PORTAGE, MI",SBIR Phase I: Quad Element Technology for Precision Machining Glass Optics,06/21/2018
2529,https://seedfund.nsf.gov/awardees/history/details/?company=xflow-energy-company,XFlow Energy Company,"Seattle, WA",SBIR Phase I: Lowering Wind Power Costs Through Robust Vertical-Axis Turbines,06/21/2018
2530,https://seedfund.nsf.gov/awardees/history/details/?company=allegro-3d-inc,"Allegro 3D, Inc","San Diego, CA",SBIR Phase I: 3D Printing of Bisphenol A-free Polycarbonates for Customizable Cell/Tissue Culture Platforms,06/19/2018
2531,https://seedfund.nsf.gov/awardees/history/details/?company=caprox,Capro-X,"Ithaca, NY",SBIR Phase I: Microbial Fermentation Bioprocess to Produce and Extract Platform Chemicals from the Dairy Industry Acid Whey Waste Stream.,06/19/2018
2532,https://seedfund.nsf.gov/awardees/history/details/?company=crestone-computing-llc,Crestone Computing LLC,"Monument, CO",SBIR Phase I: Enhancing the Performance of Scientific Applications Through Intelligent Advice,06/19/2018
2533,https://seedfund.nsf.gov/awardees/history/details/?company=ebibelot-inc,eBibelot Inc,"saratoga, CA","SBIR Phase I: Virtual Music helper, next-generation educational social platform for conservatory music practice and performance empowered by AI and AR",06/19/2018
2534,https://seedfund.nsf.gov/awardees/history/details/?company=topbots-inc,TOPBOTS Inc,"Ithaca, NY",SBIR Phase I: Automating Conversational Systems For Enterprise Customer Support,06/19/2018
2535,https://seedfund.nsf.gov/awardees/history/details/?company=videopoints-llc,Videopoints LLC,"Houston, TX",SBIR Phase I: VideoPoints: A Companion for Classroom Learning,06/19/2018
2536,https://seedfund.nsf.gov/awardees/history/details/?company=cykloburn-technologies-llc,CykloBurn Technologies LLC,"Baltimore, MD",SBIR Phase I: Biomass to Energy Conversion,06/18/2018
2537,https://seedfund.nsf.gov/awardees/history/details/?company=eigenpatterns-inc,EigenPatterns Inc.,"San Jose, CA",SBIR Phase I: Early Detection of Anomalies in Large-Scale Gas Networks,06/18/2018
2538,https://seedfund.nsf.gov/awardees/history/details/?company=knipbio-inc,KnipBio Inc,"Harvard, MA",SBIR Phase I: Novel Immuno-Nutrition Properties of a Single Cell Protein to Abate Soy-Induced Enteritis in Aquafeeds,06/18/2018
2539,https://seedfund.nsf.gov/awardees/history/details/?company=spinrise-technologies-llc,SPINRISE TECHNOLOGIES LLC.,"Madison, CT",SBIR Phase I: IMPROVING BEHAVIORAL ASSESSMENT OF CHILDREN DIAGNOSED WITH AUTISM SPECTRUM DISORDER THROUGH ENHANCED DATA ACQUISITION,06/18/2018
2540,https://seedfund.nsf.gov/awardees/history/details/?company=aclarity-llc,"Aclarity, LLC","North Oxford, MA",SBIR Phase I: Performance and Feasibility Evaluation of Electrochemical Advanced Oxidation Technology for Water Purification,06/15/2018
2541,https://seedfund.nsf.gov/awardees/history/details/?company=active-therapy-systems-llc,Active Therapy Systems LLC,"Stamping Ground, KY",SBIR Phase I: Engaging the Mind and Body: Technology to Automate Physical Therapy Treatments for Patients with Parkinson's Disease (PD).,06/15/2018
2542,https://seedfund.nsf.gov/awardees/history/details/?company=ai-strike-llc,"AI STRIKE, LLC","Shrewsbury, MA",SBIR Phase I: Semantic Information Extraction From Text,06/15/2018
2543,https://seedfund.nsf.gov/awardees/history/details/?company=alligant-scientific-llc,"Alligant Scientific, LLC","Highlands Ranch, CO",SBIR Phase I: In Situ Mitigation of Dendrite Formation in Lithium Metal Batteries Using Software and Electronics,06/15/2018
2544,https://seedfund.nsf.gov/awardees/history/details/?company=apollo-ai-inc,Apollo AI Inc.,"Redding, CA",SBIR Phase I: Low-cost real-time perception system for self-driving consumer cars,06/15/2018
2545,https://seedfund.nsf.gov/awardees/history/details/?company=automated-controversy-detection-inc,"Automated Controversy Detection, Inc.","Granby, MA",SBIR Phase I: A Controversy Detection Signal for Finance,06/15/2018
2546,https://seedfund.nsf.gov/awardees/history/details/?company=beam--ca-llc,"BEAM - CA, LLC","Long Beach, CA",SBIR Phase I: Magnetometer Based on Spin Wave Interferometer,06/15/2018
2547,https://seedfund.nsf.gov/awardees/history/details/?company=berd-llc,BERD LLC,"Hopkins, MN",SBIR Phase I: Advanced Manufacturing of Ultra High Molecular Weight Polyethylene and Metal Hybrid Structures for Bicycle Spokes,06/15/2018
2548,https://seedfund.nsf.gov/awardees/history/details/?company=brainleap-technologies-inc,"Brainleap Technologies, Inc.","San Diego, CA",SBIR Phase I: Hacking Eye Movements to Improve Attention,06/15/2018
2549,https://seedfund.nsf.gov/awardees/history/details/?company=earshot-llc,Earshot LLC,"Seattle, WA",SBIR Phase I: Cloud-Based Voice Analysis and Machine Learning to Improve Teaching with Data,06/15/2018
2550,https://seedfund.nsf.gov/awardees/history/details/?company=esat-global-inc,"eSAT Global, Inc.","Solana Beach, CA",SBIR Phase I: Efficient Narrow-Band Communication via Geosynchronous Satellites,06/15/2018
2551,https://seedfund.nsf.gov/awardees/history/details/?company=gemstone-biotherapeutics-llc,"Gemstone Biotherapeutics, LLC","Baltimore, MD",SBIR Phase I: Cure-in-Place Extracellular Matrix Replacement Scaffolds for Wound Healing,06/15/2018
2552,https://seedfund.nsf.gov/awardees/history/details/?company=high-road-learning-inc,High Road Learning Inc,"Raleigh, NC",SBIR Phase I: Using Technology to Promote a Dual-language Approach to Personalizing English-language Learners' Growth in Literacy Ability,06/15/2018
2553,https://seedfund.nsf.gov/awardees/history/details/?company=intensivate-incorporated,Intensivate Incorporated,"Fremont, CA",SBIR Phase I: High Performance Low Power Dense Server for Cloud,06/15/2018
2554,https://seedfund.nsf.gov/awardees/history/details/?company=junebrain-inc,"JuneBrain, Inc.","Rockville, MD",SBIR Phase I: Development of a Wearable Retinal Imaging Device for Improved Monitoring of Multiple Sclerosis at Home,06/15/2018
2555,https://seedfund.nsf.gov/awardees/history/details/?company=kraenion-labs-llc,KRAENION LABS LLC,"LOS GATOS, CA",SBIR Phase I: A CVML platform for intelligent machines,06/15/2018
2556,https://seedfund.nsf.gov/awardees/history/details/?company=leading-edge-crystal-technologies-inc,"Leading Edge Crystal Technologies, Inc.","Somerville, MA",SBIR Phase I: Refinement of the Floating Silicon Method to Produce Drop-In Silicon Wafers for High Efficiency Solar Cells,06/15/2018
2557,https://seedfund.nsf.gov/awardees/history/details/?company=lux-semiconductors,Lux Semiconductors,"Albany, NY",SBIR Phase I: Roll-to-Roll Manufacturing of Highly Crystalline Thin Film Semiconductor Substrates for Flexible Electronics,06/15/2018
2558,https://seedfund.nsf.gov/awardees/history/details/?company=pearl-street-technologies-llc,"Pearl Street Technologies, LLC","Pittsburgh, PA",SBIR Phase I: Cloud-Based Electric Power Grid Simulation Software With Equivalent Circuit Methods,06/15/2018
2559,https://seedfund.nsf.gov/awardees/history/details/?company=perceptoscope,Perceptoscope,"Los Angeles, CA",SBIR Phase I: Immersive Augmented Reality Landscape Viewer for Public Space Deployment,06/15/2018
2560,https://seedfund.nsf.gov/awardees/history/details/?company=plasticity-inc,PLASTICITY INC.,"Santa Clara, CA",SBIR Phase I: A System for Automating End-to-End Creation of Natural Language Interfaces,06/15/2018
2561,https://seedfund.nsf.gov/awardees/history/details/?company=reconstruct-inc,RECONSTRUCT INC,"Champaign, IL",SBIR Phase I: Analysis of Progress Photos for Indoor Construction Progress Monitoring,06/15/2018
2562,https://seedfund.nsf.gov/awardees/history/details/?company=resonant-link-llc,Resonant Link LLC,"West Lebanon, NH",STTR Phase I: Self-resonant Structures for Long-Range High-Efficiency Wireless Power Transfer,06/15/2018
2563,https://seedfund.nsf.gov/awardees/history/details/?company=sandbox-semiconductor-incorporated,SandBox Semiconductor Incorporated,"AUSTIN, TX",SBIR Phase I: Disruptive Semiconductor Software Tool for Recipe Optimization for Deposition and Etching Processes,06/15/2018
2564,https://seedfund.nsf.gov/awardees/history/details/?company=smartbot360,SmartBot360,"Riverside, CA",SBIR Phase I: SmartBot360: A Platform to Enable an Effective Chatbot Ecosystem,06/15/2018
2565,https://seedfund.nsf.gov/awardees/history/details/?company=sylvatex-inc,Sylvatex Inc.,"Sunnyvale, CA",SBIR Phase I: Development of Renewable Nanoparticle Platform for Green Energy Production and Storage Applications,06/15/2018
2566,https://seedfund.nsf.gov/awardees/history/details/?company=tcarta-marine-llc,"TCarta Marine, LLC","Denver, CO",SBIR Phase I: Project Trident: A Three-Pronged Automated Solution to Satellite Derived Littoral Bathymetry Mapping,06/15/2018
2567,https://seedfund.nsf.gov/awardees/history/details/?company=transport-phenomena-technologies,TRANSPORT PHENOMENA TECHNOLOGIES,"MEDFORD, MA",SBIR Phase I: Rapid and Accurate Multi-Variable Optimization Software for Arrays of Heat Sinks,06/15/2018
2568,https://seedfund.nsf.gov/awardees/history/details/?company=virtue-ventures-llc,"Virtue Ventures, LLC","Wilmington, DE",SBIR Phase I: Transformation360,06/15/2018
2569,https://seedfund.nsf.gov/awardees/history/details/?company=aalpha-bio-inc,"A-Alpha Bio, Inc.","Seattle, WA",SBIR Phase I: Developing a Platform for Multiplexed Drug Profiling Using Yeast Synthetic Agglutination,06/14/2018
2570,https://seedfund.nsf.gov/awardees/history/details/?company=actibiomotion-llc,"ACTIBIOMOTION, LLC","Coralville, IA",SBIR Phase I: Quasi- Semi-Active Seats (QSAS) for Heavy Machinery,06/14/2018
2571,https://seedfund.nsf.gov/awardees/history/details/?company=amber-agriculture,Amber Agriculture,"Urbana, IL","SBIR Phase I: Low-Power, Wireless Crop Quality Sensors for Grain Quality Preservation and Storage Automation",06/14/2018
2572,https://seedfund.nsf.gov/awardees/history/details/?company=aware-vehicles-inc,"Aware Vehicles, Inc","Kansas City, MO",SBIR Phase I: Situational Awareness in Autonomous Agriculture,06/14/2018
2573,https://seedfund.nsf.gov/awardees/history/details/?company=ion-dx-inc,"Ion Dx, Inc.","Monterey, CA",SBIR Phase I: Ion Mobility Spectrometer for Macromolecular Analysis,06/14/2018
2574,https://seedfund.nsf.gov/awardees/history/details/?company=muzology-llc,"Muzology, LLC","Nashville, TN",SBIR Phase I: Mnemonic Optimization of Music and Songs,06/14/2018
2575,https://seedfund.nsf.gov/awardees/history/details/?company=myriad-sensors,Myriad Sensors,"Mountain View, CA",SBIR Phase I: Natural Language Voice Controlled Science Equipment,06/14/2018
2576,https://seedfund.nsf.gov/awardees/history/details/?company=nanopore-diagnostics-llc,"Nanopore Diagnostics, LLC","Saint Louis, MO",SBIR Phase I: A handheld sensor for seafood identification,06/14/2018
2577,https://seedfund.nsf.gov/awardees/history/details/?company=neurologic-solutions-inc,"Neurologic Solutions, Inc.","McLean, VA",SBIR Phase I: A Novel Analytical Tool to Localize the Epileptogenic Zone in Medically-Refractory Epilepsy,06/14/2018
2578,https://seedfund.nsf.gov/awardees/history/details/?company=ngs-detectors-llc,NGS Detectors LLC,"Providence, RI",SBIR Phase I: The Transformation of X-ray Detectors for Medical Imaging,06/14/2018
2579,https://seedfund.nsf.gov/awardees/history/details/?company=onecyte-biotechnologies-inc,"ONECYTE BIOTECHNOLOGIES, INC.","Somerville, MA",SBIR Phase I: A High Throughput Microfluidics Platform to Measure Secretion from Single Cells,06/14/2018
2580,https://seedfund.nsf.gov/awardees/history/details/?company=polylux-llc,Polylux LLC,"Akron, OH",SBIR Phase I: AuraPeel - On-Demand Light Switchable Adhesives,06/14/2018
2581,https://seedfund.nsf.gov/awardees/history/details/?company=realtime-robotics-inc,Realtime Robotics Inc,"Boston, MA",SBIR Phase I: Risk-Aware Motion Planning for Autonomous Vehicles,06/14/2018
2582,https://seedfund.nsf.gov/awardees/history/details/?company=sentinel-environmental-group-llc,Sentinel Environmental Group LLC,"Houston, TX",SBIR Phase I: Polyvalent Bacteriophages as Livestock Feed Additives and Alternatives to Antibiotics for Pathogen Control and Improved Animal Performance,06/14/2018
2583,https://seedfund.nsf.gov/awardees/history/details/?company=sinovia-technologies,Sinovia Technologies,"San Carlos, CA",SBIR Phase I: Flexible Printed OLED Displays for Automotive and Ride-Hailing,06/14/2018
